Date,Open,High,Low,Close
2010-10-29,157.4571365422781,161.2804199709854,156.13068337434137,160.81227111816406
2010-11-01,164.86962105897518,165.02567727876945,158.39344172169666,159.95396423339844
2010-11-02,162.216708190521,162.216708190521,158.00328990443919,159.56381225585938
2010-11-03,160.1100266741692,160.1100266741692,156.28673347391992,158.39344787597656
2010-11-04,163.54318188926587,165.33778381347656,161.5925237414697,165.33778381347656
2010-11-05,166.19606165753066,166.19606165753066,163.85526814399273,164.9476318359375
2010-11-08,165.88394845859597,166.5081534448877,163.23105246295765,164.63552856445312
2010-11-09,167.2884334928996,167.6005459242709,161.28040313006056,162.2167205810547
2010-11-10,164.55751418019602,168.92697908148284,161.43645931793984,165.9619903564453
2010-11-11,168.14674899319076,171.4238604847786,164.40147871709038,166.1960906982422
2010-11-12,164.16737591745127,164.79159084831963,160.5001392426939,161.20237731933594
2010-11-15,162.9189551745725,163.77724946009272,158.8615928693778,159.01763916015625
2010-11-16,156.20870257350072,156.20870257350072,150.20067211705683,151.6051483154297
2010-11-17,150.90291861983746,152.4634412016708,150.35673670835183,150.98094177246094
2010-11-18,156.59884388907554,157.5351614482458,155.50648001775096,155.58450317382812
2010-11-19,155.97461093772247,156.59881591796875,152.93157941395432,156.59881591796875
2010-11-22,156.5988360040748,158.47147102812514,154.88225720588218,158.39344787597656
2010-11-23,155.116343157484,155.66252508879154,152.15134419145917,153.08766174316406
2010-11-24,154.882258440946,165.41581069210483,154.882258440946,156.91094970703125
2010-11-26,157.22302781537968,158.00328898655704,156.0526310978341,157.3790740966797
2010-11-29,157.6131534401888,157.7692096430479,155.11631372379765,157.3790740966797
2010-11-30,155.03832123816585,156.20871818712865,154.258059912711,155.58450317382812
2010-12-01,161.2023964442016,161.2023964442016,158.70555626762538,160.73423767089844
2010-12-02,161.43647106858617,163.4651524120145,160.8902891563648,162.76292419433594
2010-12-03,161.82658657827912,162.84092712402344,160.73421296793646,162.84092712402344
2010-12-06,163.0750194267327,165.02567753011093,155.5844895317234,163.9333038330078
2010-12-07,167.6005498207631,167.6005498207631,163.23106497401912,163.62120056152344
2010-12-08,163.38713032531967,163.38713032531967,158.7835757746447,159.3297576904297
2010-12-09,160.96832484633526,161.8266192794417,158.8616201860947,159.7979278564453
2010-12-10,160.3441162109375,160.65621876086595,159.17371924675436,160.3441162109375
2010-12-13,163.85528068377195,165.02567753011093,162.6068606881971,163.9333038330078
2010-12-14,164.24541361620297,164.40145991215047,162.37277869235274,162.91896057128906
2010-12-15,162.2947479183962,163.543167835115,161.51447678908238,161.98263549804688
2010-12-16,161.9046123537393,162.2947479183962,159.64185187478395,161.98263549804688
