Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-06-15,1.108098374925087,1.1210214720739897,1.090967594467974,1.115911841392517,563343200,0.0,0.0
2005-06-16,1.1177150404558482,1.1444634784319205,1.1065952380843596,1.1414583921432495,547674400,0.0,0.0
2005-06-17,1.1561849328344334,1.1582886737203055,1.136949512318322,1.151375651359558,596125600,0.0,0.0
2005-06-20,1.1375513057418236,1.1447639745920057,1.1255293550192011,1.1303378343582153,323716400,0.0,0.0
2005-06-21,1.1336440140277821,1.1477697038448118,1.1234254576519869,1.137851595878601,370526800,0.0,0.0
2005-06-22,1.1498733937446084,1.1600911471350834,1.1462667088725083,1.1585890054702759,424925200,0.0,0.0
2005-06-23,1.1670043521022178,1.1955553808340666,1.161594273785971,1.1688077449798584,674254000,0.0,0.0
2005-06-24,1.1748175690269287,1.175719716700114,1.1324413062842058,1.134845495223999,410709600,0.0,0.0
2005-06-27,1.1071962496851766,1.1450644973875124,1.1023877696127078,1.1150106191635132,600171600,0.0,0.0
2005-06-28,1.126732096050176,1.129737082533333,1.1171143336036338,1.1213219165802002,350299600,0.0,0.0
2005-06-29,1.1189172484684855,1.120720640854267,1.085556947089411,1.0930708646774292,448358400,0.0,0.0
2005-06-30,1.1002834205809087,1.1168132952669243,1.0912673624096814,1.1062943935394287,418390000,0.0,0.0
2005-07-01,1.1068949797576018,1.1111025597131803,1.0906655564837917,1.09697687625885,250000800,0.0,0.0
2005-07-05,1.098480421684868,1.1465672194040035,1.0969774772738363,1.1414583921432495,454269200,0.0,0.0
2005-07-06,1.1333436517172237,1.1468676432091747,1.1180153645640662,1.1237258911132812,394626400,0.0,0.0
2005-07-07,1.1062944368694383,1.1348453557409985,1.105993988526383,1.1309391260147095,383723200,0.0,0.0
2005-07-08,1.1381518849130696,1.1504742817332,1.1261300368035927,1.1495721340179443,290735200,0.0,0.0
2005-07-11,1.1531789307936644,1.1615940941433973,1.135447258903138,1.145064115524292,388788400,0.0,0.0
2005-07-12,1.148971140163959,1.1540807683172571,1.139354285291751,1.1492714881896973,387038400,0.0,0.0
2005-07-13,1.1507746037142834,1.157086026178221,1.1390532042646084,1.1525779962539673,684835200,0.0,0.0
2005-07-14,1.225910676669423,1.2625764237531882,1.2090803463828637,1.224708080291748,2096060400,0.0,0.0
2005-07-15,1.231320085535257,1.249352913827193,1.2159926981180766,1.2487521171569824,687682800,0.0,0.0
2005-07-18,1.2445444102069982,1.2652810722417744,1.2433418138194015,1.2469485998153687,586297600,0.0,0.0
2005-07-19,1.2478502090742736,1.2992433632736695,1.2343262122343133,1.2980408668518066,671062000,0.0,0.0
2005-07-20,1.2881221495989514,1.3163735292906749,1.2818107266515084,1.3112637996673584,453395600,0.0,0.0
2005-07-21,1.3133677156564056,1.3235862726358194,1.2893247189862396,1.3010454177856445,404264000,0.0,0.0
2005-07-22,1.30555438495397,1.3223847150802612,1.3040514404462327,1.3223847150802612,301106400,0.0,0.0
2005-07-25,1.3220830299170192,1.3307994431093368,1.3142695668696458,1.316673755645752,294627200,0.0,0.0
2005-07-26,1.3226849522381177,1.3256899379234177,1.3031490843587419,1.3112637996673584,268592800,0.0,0.0
2005-07-27,1.3172746373972861,1.3244881070428094,1.282412292818578,1.3220831155776978,283749200,0.0,0.0
2005-07-28,1.3178759671450901,1.3223848009611234,1.3013468869369744,1.3163738250732422,251311200,0.0,0.0
2005-07-29,1.309160215217488,1.333804912812923,1.2700902804935152,1.2818108797073364,562080400,0.0,0.0
2005-08-01,1.2794067824000916,1.294734168504361,1.2646801929145701,1.284816861152649,314249600,0.0,0.0
2005-08-02,1.289024802080692,1.30735727985743,1.2806096344120184,1.2980408668518066,296875600,0.0,0.0
2005-08-03,1.2980408437598938,1.3016475304276276,1.2854180924814398,1.2989420890808105,258322400,0.0,0.0
2005-08-04,1.2890243562245873,1.292329891044942,1.2709915307026878,1.2836142778396606,269304000,0.0,0.0
2005-08-05,1.2770026805473207,1.3031494234207237,1.2628768867094526,1.292029619216919,241931200,0.0,0.0
2005-08-08,1.2923298857702181,1.2998438054723103,1.2806091862397206,1.2818108797073364,176383200,0.0,0.0
2005-08-09,1.2902257494455673,1.3190780228063,1.2896249530074582,1.3169742822647095,380839200,0.0,0.0
2005-08-10,1.3223844730849776,1.334105070626808,1.3016469123635845,1.30375075340271,360945200,0.0,0.0
2005-08-11,1.3040514404462327,1.3259905981620004,1.2998438579146598,1.3223847150802612,271983600,0.0,0.0
2005-08-12,1.306154573870375,1.3891037901771717,1.303148686253378,1.385497808456421,916036800,0.0,0.0
2005-08-15,1.396918338543934,1.4525182422593033,1.396017093722197,1.4329832792282104,1086727600,0.0,0.0
2005-08-16,1.4242677343655379,1.4275740711268834,1.3888036887874673,1.390006184577942,537622400,0.0,0.0
2005-08-17,1.3945143940048694,1.4257708619790934,1.3936122461751375,1.4170552492141724,499724400,0.0,0.0
2005-08-18,1.4098419740519461,1.4125466122165922,1.374979618468241,1.39150869846344,442559600,0.0,0.0
2005-08-19,1.3909074605769984,1.403530306051468,1.375580077917504,1.3773834705352783,376569200,0.0,0.0
2005-08-22,1.3870002632239844,1.4050331854025857,1.3602526324589375,1.3785851001739502,387732800,0.0,0.0
2005-08-23,1.3779842330126966,1.3854980505182315,1.3620551525722637,1.3746778964996338,295604400,0.0,0.0
2005-08-24,1.3704704432869674,1.4161530455320734,1.3701699948879809,1.375580072402954,572070800,0.0,0.0
2005-08-25,1.3860998108018279,1.397219617585771,1.3767824947329594,1.3842964172363281,276253600,0.0,0.0
2005-08-26,1.3860989472600393,1.3927107174363027,1.3632576482724392,1.3746778964996338,261058000,0.0,0.0
2005-08-29,1.3605534563583273,1.3833947628221355,1.3602530078890833,1.377684235572815,256295200,0.0,0.0
2005-08-30,1.38219203119716,1.4062350271242343,1.3800881900541655,1.399623155593872,518761600,0.0,0.0
2005-08-31,1.408338694125354,1.4134484236142995,1.3906071222400858,1.4092408418655396,402956400,0.0,0.0
2005-09-01,1.412546434947011,1.4176561650113848,1.385197100341815,1.390306830406189,356367200,0.0,0.0
2005-09-02,1.3915081974998873,1.4065360328825163,1.386098923118014,1.3891040086746216,222378800,0.0,0.0
2005-09-06,1.4035306644147985,1.4690485960340212,1.399022633144303,1.4666444063186646,818619200,0.0,0.0
2005-09-07,1.4741579752968021,1.4846769799309945,1.4401968725687804,1.463037371635437,963074000,0.0,0.0
2005-09-08,1.4831742311162575,1.5063158838540458,1.4768628074407941,1.4960973262786865,702640400,0.0,0.0
2005-09-09,1.5048129573991142,1.5432828983847904,1.4963977926090326,1.5420804023742676,615641600,0.0,0.0
2005-09-12,1.5357688244407972,1.5516979063526206,1.5201409934609158,1.5447847843170166,452796400,0.0,0.0
2005-09-13,1.5333647576519709,1.541479574143667,1.5123268461087274,1.5273538827896118,492884000,0.0,0.0
2005-09-14,1.534566335453395,1.5384735693419778,1.4864803433452265,1.4909883737564087,474426400,0.0,0.0
2005-09-15,1.5027091808108552,1.5081192590884342,1.4825733168740758,1.4988019466400146,415156000,0.0,0.0
2005-09-16,1.5096224136443044,1.539075493812561,1.5012072478819454,1.539075493812561,591004400,0.0,0.0
2005-09-19,1.534266118933373,1.5895663889388192,1.534266118933373,1.58205246925354,783731200,0.0,0.0
2005-09-20,1.5925713931464125,1.6172159890988331,1.5904675519203915,1.5985822677612305,819828800,0.0,0.0
2005-09-21,1.5916698688395416,1.5943745063045043,1.5586101123346519,1.566123127937317,434747600,0.0,0.0
2005-09-22,1.5592111720455388,1.576943649409411,1.5423808425555858,1.559812068939209,463727600,0.0,0.0
2005-09-23,1.5658229322236503,1.6078988559516434,1.5580094669639868,1.598882794380188,558457200,0.0,0.0
2005-09-26,1.6238279785832637,1.6397561604561255,1.6024896179299248,1.6181174516677856,546562800,0.0,0.0
2005-09-27,1.6205215728749154,1.6301392333736529,1.605794984796153,1.6060954332351685,341703600,0.0,0.0
2005-09-28,1.594975545518395,1.5961780414268354,1.5204414644288535,1.5351680517196655,1125544000,0.0,0.0
2005-09-29,1.5396763380516894,1.5805496693142937,1.5270535898404247,1.573036551475525,636846000,0.0,0.0
2005-09-30,1.5727359652566655,1.612406794406079,1.5592110711405507,1.6112051010131836,531633200,0.0,0.0
2005-10-03,1.627735076205478,1.6391553272478587,1.6133089362799622,1.6361502408981323,507553200,0.0,0.0
2005-10-04,1.65147755886494,1.6634995088431042,1.6121063749031566,1.615412712097168,539459200,0.0,0.0
2005-10-05,1.6328436900828767,1.6337458378332346,1.5853585970185542,1.5862598419189453,610769600,0.0,0.0
2005-10-06,1.5988829268907179,1.6075985407399007,1.5288569657276532,1.5538020133972168,757537200,0.0,0.0
2005-10-07,1.5544024822465552,1.5607138043848106,1.5192387855310983,1.541779637336731,677882800,0.0,0.0
2005-10-10,1.555604522933097,1.560113456998688,1.5111245058252412,1.5138299465179443,507505600,0.0,0.0
2005-10-11,1.5396759147318027,1.5589104300748715,1.5147307733238977,1.5504952669143677,1225884800,0.0,0.0
2005-10-12,1.4621362509701703,1.5117260954876912,1.438694149276173,1.4801691770553589,2697486400,0.0,0.0
2005-10-13,1.4858786277150857,1.6214233886027571,1.480769700865456,1.615112066268921,1865575600,0.0,0.0
2005-10-14,1.623827667658963,1.6334445241882674,1.5865602294184833,1.6229255199432373,1035552000,0.0,0.0
2005-10-17,1.6223249657257264,1.6298388852513117,1.5832549316028572,1.6060954332351685,616834400,0.0,0.0
2005-10-18,1.6003854538805373,1.6214233618405183,1.568828541782237,1.5691289901733398,609588000,0.0,0.0
2005-10-19,1.5649215671489718,1.651777945526259,1.5390751781958714,1.6511770486831665,1008683200,0.0,0.0
2005-10-20,1.637051296558663,1.6980613839983845,1.633444611519455,1.687242031097412,1357762000,0.0,0.0
2005-10-21,1.708280456103332,1.712488139796969,1.6638004322852924,1.6728163957595825,796726000,0.0,0.0
2005-10-24,1.6604935739390019,1.7067769765853882,1.6556850950313735,1.7067769765853882,609753200,0.0,0.0
2005-10-25,1.6950560712325908,1.7085799595995943,1.673717716378829,1.6860392093658447,465127600,0.0,0.0
2005-10-26,1.6914491433167187,1.7299181681575935,1.6806297927781244,1.7139900922775269,631593200,0.0,0.0
2005-10-27,1.71278821439483,1.7133891113359598,1.665303111076355,1.665303111076355,411541200,0.0,0.0
2005-10-28,1.6842367485288765,1.6959573449759218,1.6280351463284795,1.6370511054992676,769787200,0.0,0.0
2005-10-31,1.658991564001082,1.7425416127518871,1.645466668943094,1.7308210134506226,940844800,0.0,0.0
2005-11-01,1.7203018555386473,1.7473506401015193,1.7091811509483443,1.7281153202056885,749686000,0.0,0.0
2005-11-02,1.7347277652660231,1.8032508622562093,1.7311209802472767,1.8017479181289673,857060400,0.0,0.0
2005-11-03,1.8110651118725345,1.872976337556897,1.8053544860144755,1.8588515520095825,884382800,0.0,0.0
2005-11-04,1.813769719183693,1.8405183535348504,1.791830666688852,1.8378136157989502,878035200,0.0,0.0
2005-11-07,1.8287968794012475,1.8534416744978839,1.8074585215838277,1.8101632595062256,638831200,0.0,0.0
2005-11-08,1.801748142070621,1.8146721389913953,1.7762021013985607,1.800246000289917,473765600,0.0,0.0
2005-11-09,1.8032509420310883,1.8396161323931524,1.8032509420310883,1.8065571784973145,552930000,0.0,0.0
2005-11-10,1.8224859994311324,1.8393163310438618,1.7734979492334202,1.8387154340744019,665344400,0.0,0.0
2005-11-11,1.8495337963104248,1.866664667523919,1.8435228235104122,1.8495337963104248,425448800,0.0,0.0
2005-11-14,1.8495356224615376,1.8627593744115816,1.8306016413467208,1.8468310832977295,369933200,0.0,0.0
2005-11-15,1.8513386247113028,1.8958186517285973,1.8471309407150254,1.87177574634552,536841200,0.0,0.0
2005-11-16,1.8979219168399146,1.955325125987974,1.8961184236134216,1.9520196914672852,784515200,0.0,0.0
2005-11-17,1.9712541648034,1.9799698781679016,1.9309816343249058,1.939096450805664,676205600,0.0,0.0
2005-11-18,1.962838192966836,1.9664449772194308,1.934587624448445,1.940297245979309,524960800,0.0,0.0
2005-11-21,1.948112497712856,1.959232199795794,1.9150525357868986,1.9523199796676636,511711200,0.0,0.0
2005-11-22,1.9487129765255278,2.00641752876258,1.9390962199304398,1.999204158782959,540282400,0.0,0.0
2005-11-23,2.0100242314930594,2.043084000938392,2.0043146062487884,2.016937255859375,485853200,0.0,0.0
2005-11-25,2.0334669188256527,2.089968083660476,2.028657536400576,2.0839579105377197,395012800,0.0,0.0
2005-11-28,2.1254314444290867,2.135950448258939,2.07584251416923,2.093574285507202,1018519600,0.0,0.0
2005-11-29,2.10349298018893,2.1128093905589362,2.0241495059351444,2.0466904640197754,891433200,0.0,0.0
2005-11-30,2.0566087570271736,2.0692316064001375,2.0292594172469056,2.0382754802703857,595674800,0.0,0.0
2005-12-01,2.072235719180781,2.155786443297146,2.0680280378231424,2.15187931060791,812893200,0.0,0.0
2005-12-02,2.1720154614158993,2.1861412513879666,2.1248309170013484,2.182835817337036,895762000,0.0,0.0
2005-12-05,2.1623982672494604,2.179829487745182,2.148573028797794,2.1584911346435547,583671200,0.0,0.0
2005-12-06,2.221905719315319,2.2489545021328046,2.2044744955084843,2.2255125045776367,857029600,0.0,0.0
2005-12-07,2.230920968317299,2.2378339876088416,2.1975614770639877,2.222505807876587,679464800,0.0,0.0
2005-12-08,2.1999664429631625,2.2291192671508195,2.1819335200017393,2.2264137268066406,790479200,0.0,0.0
2005-12-09,2.2303202272876446,2.2417412758892783,2.2044738475765002,2.233927011489868,555402400,0.0,0.0
2005-12-12,2.250157192241009,2.2645825281927605,2.2408399809270354,2.251358985900879,524994400,0.0,0.0
2005-12-13,2.2495554196402576,2.2678886910397087,2.2303209033419114,2.253462553024292,493816400,0.0,0.0
2005-12-14,2.179830146534198,2.2029717986016597,2.1119079340959366,2.1642022132873535,1450716400,0.0,0.0
2005-12-15,2.184337842252095,2.189747919606717,2.1443656667890347,2.1693108081817627,561162000,0.0,0.0
2005-12-16,2.168109306125955,2.172917885446986,2.135650442700618,2.137153387069702,671171200,0.0,0.0
2005-12-19,2.137153348018037,2.181933706091484,2.1350495068264417,2.145267963409424,529295200,0.0,0.0
2005-12-20,2.1527815756085213,2.175322535788217,2.1374541881557816,2.167207717895508,479108000,0.0,0.0
2005-12-21,2.1819337204100346,2.212288942883203,2.180130427948262,2.2089827060699463,475736800,0.0,0.0
2005-12-22,2.221304180364191,2.238735399131917,2.2119869721327663,2.224609613418579,370610800,0.0,0.0
2005-12-23,2.2291202073068725,2.2318247456251115,2.2029724579847074,2.2044754028320312,229857600,0.0,0.0
2005-12-27,2.224009050774633,2.259472988967469,2.2225061068902554,2.2309212684631348,590590000,0.0,0.0
2005-12-28,2.238135054867016,2.246850766718528,2.20357235490071,2.2110862731933594,398115200,0.0,0.0
2005-12-29,2.2173975727013557,2.2186001687811725,2.1464694831563174,2.147371530532837,490025200,0.0,0.0
2005-12-30,2.1311427143623445,2.176825327874167,2.114011834612097,2.1605958938598633,624262800,0.0,0.0
2006-01-03,2.1753225725294136,2.246551036834717,2.171415437922488,2.246551036834717,807234400,0.0,0.0
2006-01-04,2.2579712405530934,2.283517287447159,2.239037066831205,2.2531628608703613,619603600,0.0,0.0
2006-01-05,2.248955567373744,2.25105940940383,2.216497494138638,2.235431671142578,449422400,0.0,0.0
2006-01-06,2.2615781042231324,2.3051568805344207,2.240540088116538,2.293134927749634,704457600,0.0,0.0
2006-01-09,2.306057324555411,2.3201831141699496,2.276303804283604,2.2856202125549316,675040800,0.0,0.0
2006-01-10,2.2916304099645948,2.461136417107716,2.279007769471963,2.430180311203003,2279869200,0.0,0.0
2006-01-11,2.5197440245141864,2.548595307931534,2.4821760224415437,2.521547317504883,1493794400,0.0,0.0
2006-01-12,2.553704854886606,2.5966821309269266,2.51313196932688,2.5332677364349365,1280809600,0.0,0.0
2006-01-13,2.5543047061887703,2.5849602709997668,2.5425841099276028,2.5723376274108887,776305600,0.0,0.0
2006-01-17,2.5756438579571594,2.596080974365379,2.520644835646447,2.5458903312683105,835623600,0.0,0.0
2006-01-18,2.496902185110958,2.5260548137120282,2.4599350879071538,2.4791696071624756,1200637200,0.0,0.0
2006-01-19,2.4419030696009862,2.4542253679764476,2.3664669368333535,2.3754827976226807,1695848000,0.0,0.0
2006-01-20,2.3826962781946217,2.405536779003424,2.279008766920314,2.286823034286499,1134758800,0.0,0.0
2006-01-23,2.2871233500958823,2.3911114086463705,2.2841184645898123,2.3343091011047363,1059730000,0.0,0.0
2006-01-24,2.3670679886993002,2.3869044102294246,2.277205702761423,2.285320520401001,1142254400,0.0,0.0
2006-01-25,2.325894303630237,2.3291999393164655,2.2014693016390257,2.2300212383270264,1275786400,0.0,0.0
2006-01-26,2.239939029983296,2.2669878174803855,2.1617981552028227,2.1738193035125732,1181387200,0.0,0.0
2006-01-27,2.192453434176417,2.21198850692397,2.136853503707701,2.1648037433624268,953864800,0.0,0.0
2006-01-30,2.138956874182528,2.3021506454333687,2.1299400096809213,2.254063844680786,1398401200,0.0,0.0
2006-01-31,2.269092380572294,2.2943378834723442,2.2164975327055005,2.269392728805542,913542000,0.0,0.0
2006-02-01,2.2525612142903952,2.297942664965828,2.243244003667884,2.266686201095581,521186400,0.0,0.0
2006-02-02,2.257068951584067,2.2648832170132067,2.1654034128264743,2.1669063568115234,707322000,0.0,0.0
2006-02-03,2.171114233993673,2.187644213247976,2.1350493901327545,2.159392833709717,692123600,0.0,0.0
2006-02-06,2.1645030901782647,2.1792295800325134,2.0058163341301567,2.02264666557312,1651767600,0.0,0.0
2006-02-07,2.0517991428733677,2.088165340555063,2.004013497261667,2.031663179397583,1388830800,0.0,0.0
2006-02-08,2.058410927382832,2.0761435050306054,1.9835764923736043,2.068028688430786,953114400,0.0,0.0
2006-02-09,2.076744219025664,2.080651553610818,1.9393968439486728,1.9520196914672852,1149764000,0.0,0.0
2006-02-10,1.9589321354587832,2.033767382184469,1.8904090154298003,2.0229480266571045,1760477600,0.0,0.0
2006-02-13,2.0025111497506063,2.006117936415825,1.9427029345566553,1.9448065757751465,883498000,0.0,0.0
2006-02-14,1.9565276694097928,2.0466902902950412,1.9535225831025336,2.032865047454834,1160938800,0.0,0.0
2006-02-15,2.0184388371623387,2.09237282573,2.006117341706655,2.080350875854492,1159771200,0.0,0.0
2006-02-16,2.1010890157592628,2.1341479809887733,2.0881658179758684,2.120924234390259,948175200,0.0,0.0
2006-02-17,2.112809322576947,2.1305417001978793,2.0920718584903732,2.112508773803711,575999200,0.0,0.0
2006-02-21,2.121525004918444,2.1278363290263496,2.0641217897195108,2.076143741607666,779606800,0.0,0.0
2006-02-22,2.073739297013599,2.1539838096717174,2.0436844209867706,2.1434648036956787,978238800,0.0,0.0
2006-02-23,2.1575899250356754,2.1939551099288708,2.1467695711279946,2.1563873291015625,856917600,0.0,0.0
2006-02-24,2.1681088471555863,2.190648995253441,2.139857471537562,2.147671937942505,534744000,0.0,0.0
2006-02-27,2.163600462202938,2.1675077965296765,2.123328134086434,2.1335465908050537,791240800,0.0,0.0
2006-02-28,2.1512785459148365,2.175922535069662,2.046689809858903,2.058410406112671,1266980400,0.0,0.0
2006-03-01,2.0689293371679676,2.0884652017630576,2.044285549508244,2.0767436027526855,763817600,0.0,0.0
2006-03-02,2.0734382790313464,2.103492345723492,2.063820720879228,2.092071294784546,625273600,0.0,0.0
2006-03-03,2.085759515432711,2.1010878981169148,2.029558923234172,2.035268545150757,737668400,0.0,0.0
2006-03-06,2.034368279286552,2.0352695244193666,1.9517195662931068,1.9679481983184814,912665600,0.0,0.0
2006-03-07,1.976362844567404,2.0106251981113705,1.9559265347159955,1.9928926229476929,872877600,0.0,0.0
2006-03-08,1.992292326240418,2.019641663421828,1.9640417439823916,1.973358154296875,653251200,0.0,0.0
2006-03-09,1.9829746545037956,1.9977011341438227,1.917757014921949,1.9213629961013794,799304800,0.0,0.0
2006-03-10,1.9249708144990143,1.9381945596755201,1.8768840124177057,1.8991246223449707,1043142800,0.0,0.0
2006-03-13,1.9550244437627509,1.991991333704767,1.94721097972781,1.9739586114883423,861187600,0.0,0.0
2006-03-14,1.9766645725283227,2.0232484340667725,1.9685499553285044,2.0232484340667725,642020400,0.0,0.0
2006-03-15,2.034968495110281,2.044886602185774,1.9691499350394017,1.9904882907867432,891996000,0.0,0.0
2006-03-16,2.0091227805836205,2.010625725215223,1.9324848430079111,1.9327853918075562,749638400,0.0,0.0
2006-03-17,1.9460090768510923,1.9697516311946928,1.9267745541925496,1.9433045387268066,812042000,0.0,0.0
2006-03-20,1.9601344435832035,1.9673470118181597,1.9195605622071714,1.92316734790802,605441200,0.0,0.0
2006-03-21,1.8576489686965942,1.9336859836161948,1.845026324642999,1.8576489686965942,1345366400,0.0,0.0
2006-03-22,1.8681683221462997,1.9009277351039249,1.8414198842757057,1.853441834449768,1345895600,0.0,0.0
2006-03-23,1.8579499081914264,1.8603542985416042,1.791530631101497,1.808059811592102,1427826400,0.0,0.0
2006-03-24,1.8107651116483214,1.8315025743919888,1.7740983643213195,1.8020493984222412,1071980000,0.0,0.0
2006-03-27,1.8137700019582093,1.8447261224099123,1.7852190740762766,1.7885245084762573,1108072000,0.0,0.0
2006-03-28,1.79213122633309,1.8074586103348407,1.7506563023087185,1.764481544494629,1370322800,0.0,0.0
2006-03-29,1.7771049531685397,1.8789884125984495,1.7332258209993587,1.8732777833938599,2346834000,0.0,0.0
2006-03-30,1.888003503991866,1.902429641783933,1.8492339232735668,1.8858996629714966,1390650800,0.0,0.0
2006-03-31,1.900927522945313,1.911746875627749,1.8705723027770367,1.8849984407424927,815357200,0.0,0.0
2006-04-03,1.9135504046676266,1.927074294825689,1.8816922396612714,1.8828946352005005,815791200,0.0,0.0
2006-04-04,1.8663650611291747,1.8699718472633604,1.8348082405305481,1.8384150266647339,931924000,0.0,0.0
2006-04-05,1.9448055644647293,2.0199413299560547,1.927975239668257,2.0199413299560547,2233408800,0.0,0.0
2006-04-06,2.052701033949301,2.1654037957624177,2.0496951454476333,2.1410603523254395,2663768800,0.0,0.0
2006-04-07,2.1317432811610653,2.1401584453380296,2.0578100960277372,2.0974817276000977,1545238800,0.0,0.0
